ten_cay,loai_benh,nguyen_nhan,trieu_chung,cach_dieu_tri
Bí đỏ,Vàng lá do côn trùng chích hút,"Rầy mềm, rầy rệp chích hút nhựa trên lá bí đỏ. | Côn trùng truyền nhiễm virus khảm dưa chuột gây vàng lá, xoăn lá, sun ngọn.","Lá vàng, xoăn lá, sun ngọn. | Cây phát triển kém, tỷ lệ ra hoa đậu trái ít. | Rễ hút nước và dinh dưỡng kém.",Phun thuốc phòng trừ sâu bệnh hại từ sớm. | Sử dụng Ola insect in99 để xử lý sâu hại.
Bí đỏ,Vàng lá do tưới nước sai cách,"Tưới nước quá nhiều (đất úng): bộ rễ thiếu oxy, tạo môi trường cho nấm bệnh và tuyến trùng. | Tưới nước quá ít (mùa khô): lá bí đỏ chuyển vàng, héo rũ, thân mềm.","Đất úng: vàng lá, thối rễ, thối trái và chết cây. | Thiếu nước: lá bí đỏ chuyển vàng, héo rũ, thân mềm.","Tưới nước dựa trên nhu cầu phát triển của cây và tình hình thời tiết, ưu tiên tưới nhiều vào mùa khô. | Kiểm tra vườn sau khi mưa tạnh, giúp đất tiêu thoát nước."
Bí đỏ,"Vàng lá, khảm lá do virus tấn công",Virus khảm lá (CMV và PaLCuV) do rầy rệp chích hút và truyền nhiễm.,"Lá bí đỏ chuyển vàng lốm đốm xen lẫn phần thịt còn xanh. | Lá nhiễm bệnh xoăn lại, co dúm, chùn ngọn. | Cây bí đỏ héo rũ và chết hẳn. | Khi chẻ dọc thân có dịch trắng chảy ra (dịch vi khuẩn).",Phun thuốc để ngăn tình trạng lây lan toàn vườn. | Sử dụng Tribe Vacci Gold (new) để diệt các loại virus và vi khuẩn.
Bí đỏ,Bệnh sương mai,Nấm Peronospora parasitica. | Phát sinh gây hại ở nhiệt độ từ 24 – 30°C và độ ẩm không khí cao.,"Lá vàng ở hai mặt, trên lá là các chấm nhỏ màu vàng hình thù khác nhau. | Mặt dưới lá có lớp phấn màu trắng xám phủ lên. | Vết bệnh chuyển dần sang màu nâu, lan rộng ra làm cháy lá, khô và rách lá.",Phun thuốc phòng trừ sâu bệnh hại từ sớm. | Sử dụng bộ đôi Be Green & Bio Soil để tiêu diệt nấm sương mai và cải tạo đất.
Hành lá,Bệnh thán thư,"Do nấm Colletotrichum spp gây ra, đặc biệt ở Việt Nam là nấm Colletotrichum gloeosporioides. | Môi trường phát triển lý tưởng: Nhiệt độ từ 25 – 28°C, độ ẩm khoảng 80%. | Ưa thích vườn hành lá bón dư đạm. | Lưu tồn trong tàn dư thực vật, đất trồng và củ giống. | Đường lây lan: mưa, gió, sương sớm hoặc do người trồng. | Những cây hành lá đã nhiễm bệnh xoăn vàng từ trước có nguy cơ mắc bệnh thán thư cao hơn, nhất là khi nhiệt độ xuống dưới 20°C.","Trên lá hành: Bệnh thường phát sinh ở giữa lá, vết bệnh chuyển màu vàng nâu, lan dọc theo chiều dài lá. Bên trong vết bệnh có các vòng đồng tâm màu xám trắng. Lá hành sau đó bị cháy và gãy ngang tại chỗ nhiễm bệnh. | Trên thân và củ giống: Xuất hiện vết bệnh thán thư có diễn biến tương tự như trên lá hành, nhưng kích thước lớn hơn.","{'Phòng ngừa và biện pháp canh tác': ['Chọn giống hành lá kháng bệnh, chống chịu thời tiết tốt (ví dụ: TN 171, TN 172, RADO 25, PD 119, Hành hương cao sản).', 'Vệ sinh khu vực trồng: dọn cỏ, thu gom tàn dư thực vật, xử lý đất bằng vôi bột hoặc thuốc sinh học.', 'Nên trồng hành vào mùa nắng. Nếu gieo vụ vào mùa mưa, cần lên luống cao để đất tiêu thoát nước tốt, tránh ngập úng rễ.', 'Gieo trồng hành lá với mật độ hợp lý, phù hợp diện tích vườn.', 'Bón phân tương ứng với nhu cầu sinh trưởng của cây hành lá, tránh bón dư đạm.', 'Áp dụng hệ thống tưới nhỏ giọt để dễ dàng kiểm soát lượng nước tưới vào mùa mưa.', 'Luân canh với các cây trồng khác họ như lúa nước, cây ăn rau và cây họ đậu để giảm thiểu mầm bệnh thán thư trong đất.', 'Khi phát hiện vườn có dấu hiệu nhiễm bệnh, tiến hành nhổ bỏ và tiêu hủy các cây bị bệnh xa vườn.'], 'Sử dụng thuốc đặc trị Antafungal': {'Thành phần': 'Mật số vi sinh 10^7 CFU/g, gồm Trichoderma spp, Chaetomium spp, Paecilomyces sp, chủng nấm cộng sinh, vi khuẩn lên men cải tạo đất, các loại axit hữu hiệu (humic, fulvic) và vi lượng dạng EDTA.', 'Công dụng': 'Xử lý triệt để nấm hại gây bệnh thán thư, hạn chế nguy cơ tái nhiễm. Điều trị bệnh cục bộ, ngăn chặn lây lan. Kích thích cây sinh trưởng tốt. Bổ sung các vi sinh hữu ích giúp cải tạo đất trồng.', 'Hướng dẫn sử dụng': {'Trị bệnh': 'Pha 250g Antafungal với 200 lít nước, tập trung phun ở gốc hành lá, mỗi lần cách từ 5 – 10 ngày.', 'Phòng bệnh': 'Pha 250g Antafungal với 400 lít nước, phun định kỳ 2 – 3 lần/vụ (điều chỉnh dựa trên tình hình thời tiết).'}}}"
Cây trồng nói chung,Thối rễ,"Do nấm bệnh Fusarium spp. và Rhizoctonia solani tấn công vào bộ rễ. | Do tưới nước quá dư thừa, khiến bộ rễ bị ngộp, làm giảm nồng độ oxy trong đất. | Do đất trồng thẩm thấu kém, kém độ tơi xốp và khả năng thoát nước kém. | Do thời tiết mưa ẩm, độ ẩm cao là môi trường lý tưởng để nấm bệnh sinh trưởng và phát triển mạnh.","Cây sinh trưởng và phát triển kém, cây bị già cỗi, xơ xác, ra trái ít hoặc không thể ra trái được. | Lá cây bắt đầu chuyển sang màu vàng, khô dần đi và bắt đầu rụng dần; các cành cây thì khô lại, dễ gãy, còi cọc. | Khi nhổ cây lên thì bộ rễ bị thối đen, có mùi hôi thối; nếu nặng thì nấm bệnh tấn công cả phần rễ cọc và dễ bị đứt ngang. | Xung quanh bộ rễ bắt đầu xuất hiện những nốt sưng sùi với nhiều hình dạng khác nhau.","{'Biện pháp phòng ngừa và chăm sóc': ['Lựa chọn những giống cây khỏe mạnh, không bị bệnh hại và có sức chống chịu tốt.', 'Bón phân, tưới nước cho cây đều đặn với lượng vừa đủ, tùy theo mỗi giai đoạn phát triển của cây.', 'Khi vào mùa mưa, hạn chế các tác động ảnh hưởng đến bộ rễ như cào bồn, xạc cỏ, cuốc xung quanh để rễ được thông thoáng.', 'Thực hiện xây dựng rãnh thoát nước tốt, để tránh gây ngập úng ảnh hưởng đến bộ rễ của cây.', 'Cần cắt tỉa cành khô, cành bị hư, lá vàng, lá bị sâu bệnh tấn công để cây được thông thoáng, có khoảng không gian để phát triển.', 'Có điều kiện thì cần luân canh giống cây trồng với nhau để giảm thiểu tình trạng nấm nhiễm bệnh.', 'Thường xuyên kiểm tra, thăm vườn để nhanh chóng phát hiện các dấu hiệu của bệnh và có biện pháp phòng trừ hiệu quả.'], 'Biện pháp điều trị bằng thuốc (Thuốc chống thối rễ vàng lá Be Green)': ['**Thành phần:** Chaetomium cupreum 1.5×10^6 CFU/g bột, hơn 25 chủng Chaetomium spp, Trichoderma spp, Paecilomyces sp., nhiều vi sinh phân giải lân, kali, chất dinh dưỡng hữu cơ lên men cô đặc và các loại amino axit, axit fluvic.', '**Công dụng:** Xử lý dứt điểm tình trạng thối rễ, phục hồi sức đề kháng khi cây bị vàng lá thối rễ, kích thích bộ rễ phát triển mạnh và bảo vệ khỏi sự tấn công của vi nấm gây hại; bổ sung dưỡng chất, vi sinh có lợi, cải tạo đất, nâng cao hiệu quả sử dụng phân bón và năng suất.', '**Hướng dẫn sử dụng:**', '  - **Để chống thối rễ:** Sử dụng 50g Be Green cho 40-80 lít nước, phun tưới trực tiếp lên vùng đất của tán cây, tiến hành xử lý 5-10 ngày/lần.', '  - **Để phòng ngừa:** Sử dụng 25g Be Green cho 20-40 lít nước, tưới định kỳ từ 3-4 lần/vụ.', '  - Có thể sử dụng bằng kỹ thuật phun máy bay.', '  - Cần bổ sung thêm sản phẩm Bio Soil để cung cấp các dưỡng chất dinh dưỡng, cân bằng độ pH, làm đất tơi xốp hơn.', '**Những lưu ý khi sử dụng:**', '  - Lựa chọn loại thuốc phù hợp với đặc điểm sinh trưởng của từng loại cây trồng (có thể tham khảo ý kiến của các kỹ sư nông nghiệp).', '  - Tùy vào mật độ gây bệnh mà sử dụng liều lượng và tần suất hợp lý.', '  - Cần sử dụng thuốc vào những ngày ít mưa, không có nhiều sương mù.', '  - Đọc kỹ hướng dẫn sử dụng thuốc để đảm bảo đúng cách và an toàn.', '  - Bảo quản thuốc ở nơi khô ráo, thoáng mát, tránh xa tầm tay trẻ em và thú cưng.', '  - Kết hợp với các biện pháp canh tác như làm đất kỹ, bón phân cân đối, tưới tiêu hợp lý để hỗ trợ tăng sức đề kháng cho cây trồng.']}"
Đậu bắp,Bệnh đốm lá,"Do các loài nấm như: Septoria spp., Ascochyta spp., C. malayensis, Pseudocercospora abelmoschi và Colletotrichum sp gây ra. | Nấm thường tấn công trong điều kiện ẩm ướt, mưa nhiều. | Có thể lây lan trực tiếp thông qua gió, mưa, nước tưới, công cụ làm vườn.","Ban đầu xuất hiện các đốm không rõ nét, màu xanh nhạt ở dưới mặt lá (nhất là lá già gần mặt đất). | Theo thời gian, nấm mốc chuyển từ màu nâu nhạt sang màu xám trên bề mặt lá. | Lá bị nhiễm bệnh sẽ khô dần và héo rũ đi. | Thân và quả cũng có thể bị ảnh hưởng tương tự. | Cây có thể bị rụng lá toàn bộ.","{'Phòng ngừa': ['Sử dụng hạt giống khỏe mạnh, có sức chống chịu tốt từ nguồn uy tín.', 'Xử lý hạt giống trước khi gieo (ngâm 10 phút trong nước ấm).', 'Đảm bảo khoảng cách gieo trồng hợp lý.', 'Tránh trồng ở khu vực đất thoát nước kém.', 'Ngắt bỏ lá và quả bị bệnh nặng khi phát hiện.', 'Vệ sinh vườn thường xuyên, dọn sạch tàn dư và cỏ dại sau mỗi mùa vụ.', 'Tưới nước, bón phân đầy đủ để cây phát triển khỏe mạnh.', 'Tưới nước vào buổi sáng và tránh tưới phun từ trên cao xuống.', 'Nếu có điều kiện, nên luân canh cây trồng thường xuyên.', 'Sử dụng các sản phẩm sinh học để phòng trừ nấm bệnh.'], 'Đặc trị (bằng thuốc Antafungal)': ['Sử dụng thuốc sinh học Antafungal với thành phần chính gồm: Vi sinh tổng số (10^7 CFU/g) như Chaetomium spp, Trichoderma spp, Paecilomyces sp, chủng nấm cộng sinh; Các chủng vi khuẩn lên men, axit humic, axit fluvic, vi lượng dạng EDTA.', '**Để trị bệnh:** Hòa 250g Antafungal với 200 lít nước, phun tưới đều toàn bộ vườn, mỗi đợt cách nhau 5-10 ngày.', '**Để phòng bệnh:** Hòa 250g Antafungal với 400 lít nước, phun 2-3 lần/vụ.', 'Có thể sử dụng kỹ thuật phun máy bay cho diện tích lớn.', 'Có thể kết hợp với các sản phẩm sinh học khác để tăng hiệu quả.']}"
Đậu bắp,Sương mai,Không được đề cập chi tiết trong bài viết.,Không được đề cập chi tiết trong bài viết.,Sử dụng thuốc sinh học Antafungal (công thức và hướng dẫn sử dụng tương tự như trị bệnh đốm lá).
Đậu bắp,Gỉ sắt,Không được đề cập chi tiết trong bài viết.,Không được đề cập chi tiết trong bài viết.,Sử dụng thuốc sinh học Antafungal (công thức và hướng dẫn sử dụng tương tự như trị bệnh đốm lá).
Đậu bắp,Nấm hồng,Không được đề cập chi tiết trong bài viết.,Không được đề cập chi tiết trong bài viết.,Sử dụng thuốc sinh học Antafungal (công thức và hướng dẫn sử dụng tương tự như trị bệnh đốm lá).
Đậu bắp,Phấn trắng,Không được đề cập chi tiết trong bài viết.,Không được đề cập chi tiết trong bài viết.,Sử dụng thuốc sinh học Antafungal (công thức và hướng dẫn sử dụng tương tự như trị bệnh đốm lá).
Đậu bắp,Thán thư,Không được đề cập chi tiết trong bài viết.,Không được đề cập chi tiết trong bài viết.,Sử dụng thuốc sinh học Antafungal (công thức và hướng dẫn sử dụng tương tự như trị bệnh đốm lá).
Khoai tây,Lở cổ rễ,"Do nấm Rhizoctonia solani Kuhn gây ra. Nấm phát triển mạnh ở nhiệt độ từ 25 – 30 độ C, chúng thường xâm nhập qua những vết thương hở hoặc xâm nhập trực tiếp vào các mô của cây còn non. Bệnh thường gây thiệt hại nặng nề cho cây con, trên những vườn đất đã cũ, đã từng phát bệnh và có độ ẩm không khí cao.","Trên cổ thân: Xuất hiện những vết có màu nâu hoặc nâu đen, các viền ở vùng thối không được đều đặn, có màu nâu đỏ, phần bệnh hơi lõm vào trong. | Lá cây: Bị rũ xuống hoặc gãy cành, cây sẽ chậm phát triển hơn bình thường, nếu nặng thì sẽ chết đi. | Bộ rễ của cây: Bị thối đi, bị teo hoàn toàn, nát bươm và thường có màu nâu đỏ.","**Phương pháp phòng ngừa:** | - Lựa chọn những giống khoai tây có sức khỏe tốt, chưa từng bị nhiễm bệnh để gieo trồng. | - Đảm bảo đất trồng có đủ chất dinh dưỡng và tránh để đất quá ẩm. | - Sử dụng các loại phân bón hữu cơ đã hoai mục, tránh bón quá nhiều đạm. | - Xử lý đất trước khi trồng, lên luống cao, mật độ trồng vừa phải. | - Thường xuyên vệ sinh, dọn dẹp đồng ruộng, nhổ bỏ bớt những cây héo, những cây bị bệnh. | - Nếu trong quá trình trồng gặp thời tiết mưa nhiều thì cần tháo nước ra khỏi vườn, tránh để đất vườn bị ứ đọng nước quá lâu. | - Chủ động thăm vườn, kiểm tra vườn thường xuyên để kịp thời phát hiện bệnh. | **Sử dụng thuốc đặc trị Be Green:** | - **Thành phần:** Chứa 1.5×10^6 CFU Chaetomium cupreum, tổ hợp từ hơn 25 chủng Chaetomium spp, Trichoderma spp, Paecilomyces sp và các vi sinh phân giải khác, cùng với chất dinh dưỡng hữu cơ lên men cô đặc, amino axit, axit fluvic. | - **Công dụng:** Xử lý dứt điểm nấm gây bệnh lở cổ rễ, hỗ trợ phục hồi vườn sau khi bị nấm bệnh tấn công, kích thích cây ra rễ nhanh hơn, bảo vệ bộ rễ cây khỏi sự tấn công của các loại nấm khuẩn gây hại, bổ sung thêm các vi sinh vật có lợi, giúp cải tạo đất, nâng cao hiệu quả hấp thụ phân bón, tăng sản lượng thu hoạch. | - **Hướng dẫn sử dụng:** |   + **Phòng bệnh:** Sử dụng 25g Be Green hòa tan với 20 – 40 lít nước, tưới cho vườn định kỳ 3 – 4 lần/vụ. |   + **Trị bệnh:** Sử dụng 50g Be Green hòa tan với 40 – 80 lít nước, phun hoặc tưới trực tiếp trên vùng đất ở dưới tán cây, thực hiện phun từ 5 – 10 ngày/lần sau đó sử dụng như phòng bệnh. (Có thể sử dụng kỹ thuật phun máy bay cho diện tích lớn)."
